"","H1","H2","H3","H4","H5","H6","H7","H8","graph","seed","case"
"227",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",29,"n = 100"
"228",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",29,"n = 100"
"229",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",29,"n = 100"
"230",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",29,"n = 100"
"231",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",29,"n = 100"
"232",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",29,"n = 100"
"233",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Bonferroni",30,"n = 100"
"234",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",30,"n = 100"
"235",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"BonHolm",30,"n = 100"
"236",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",30,"n = 100"
"237",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",30,"n = 100"
"238",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"coPrimary.2",30,"n = 100"
"239",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",30,"n = 100"
"240",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"MesoPhoto.SA",30,"n = 100"
"241",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",31,"n = 100"
"242",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",31,"n = 100"
"243",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",31,"n = 100"
"244",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",31,"n = 100"
"245",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",31,"n = 100"
"246",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",31,"n = 100"
"247",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",31,"n = 100"
"248",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",31,"n = 100"
"249",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",32,"n = 100"
"250",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",32,"n = 100"
"251",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",32,"n = 100"
"252",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",32,"n = 100"
"253",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"coPrimary.1",32,"n = 100"
"254",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",32,"n = 100"
"255",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",32,"n = 100"
"256",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",32,"n = 100"
"257",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",33,"n = 100"
"258",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",33,"n = 100"
"259",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",33,"n = 100"
"260",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",33,"n = 100"
"261",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",33,"n = 100"
"262",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",33,"n = 100"
"263",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",33,"n = 100"
"264",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",33,"n = 100"
"265",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",34,"n = 100"
"266",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",34,"n = 100"
"267",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"BonHolm",34,"n = 100"
"268",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",34,"n = 100"
"269",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",34,"n = 100"
"270",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",34,"n = 100"
"271",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",34,"n = 100"
"272",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",34,"n = 100"
"273",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",35,"n = 100"
"274",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",35,"n = 100"
"275",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",35,"n = 100"
"276",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",35,"n = 100"
"277",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",35,"n = 100"
"278",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",35,"n = 100"
"279",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",35,"n = 100"
"280",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",35,"n = 100"
"281",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",36,"n = 100"
"282",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",36,"n = 100"
"283",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"BonHolm",36,"n = 100"
"284",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",36,"n = 100"
"285",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"coPrimary.1",36,"n = 100"
"286",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"coPrimary.2",36,"n = 100"
"287",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.FS",36,"n = 100"
"288",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"MesoPhoto.SA",36,"n = 100"
"289",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Bonferroni",37,"n = 100"
"290",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",37,"n = 100"
"291",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"BonHolm",37,"n = 100"
"292",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",37,"n = 100"
"293",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"coPrimary.1",37,"n = 100"
"294",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",37,"n = 100"
"295",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MesoPhoto.FS",37,"n = 100"
"296",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",37,"n = 100"
"297",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",38,"n = 100"
"298",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",38,"n = 100"
"299",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"BonHolm",38,"n = 100"
"300",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",38,"n = 100"
"301",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",38,"n = 100"
"302",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",38,"n = 100"
"303",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",38,"n = 100"
"304",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",38,"n = 100"
"305",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",39,"n = 100"
"306",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",39,"n = 100"
"307",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",39,"n = 100"
"308",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",39,"n = 100"
"309",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"coPrimary.1",39,"n = 100"
"310",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",39,"n = 100"
"311",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",39,"n = 100"
"312",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",39,"n = 100"
"313",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",40,"n = 100"
"314",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",40,"n = 100"
"315",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",40,"n = 100"
"316",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",40,"n = 100"
"317",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",40,"n = 100"
"318",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",40,"n = 100"
"319",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",40,"n = 100"
"320",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",40,"n = 100"
"321",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",41,"n = 100"
"322",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",41,"n = 100"
"323",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"BonHolm",41,"n = 100"
"324",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",41,"n = 100"
"325",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",41,"n = 100"
"326",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",41,"n = 100"
"327",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.FS",41,"n = 100"
"328",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.SA",41,"n = 100"
"329",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Bonferroni",42,"n = 100"
"330",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",42,"n = 100"
"331",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"BonHolm",42,"n = 100"
"332",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",42,"n = 100"
"333",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"coPrimary.1",42,"n = 100"
"334",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"coPrimary.2",42,"n = 100"
"335",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",42,"n = 100"
"336",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",42,"n = 100"
"337",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",43,"n = 100"
"338",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",43,"n = 100"
"339",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"BonHolm",43,"n = 100"
"340",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",43,"n = 100"
"341",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",43,"n = 100"
"342",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"coPrimary.2",43,"n = 100"
"343",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MesoPhoto.FS",43,"n = 100"
"344",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.SA",43,"n = 100"
"345",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",44,"n = 100"
"346",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",44,"n = 100"
"347",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"BonHolm",44,"n = 100"
"348",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",44,"n = 100"
"349",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",44,"n = 100"
"350",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",44,"n = 100"
"351",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",44,"n = 100"
"352",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"MesoPhoto.SA",44,"n = 100"
"353",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",45,"n = 100"
"354",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",45,"n = 100"
"355",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",45,"n = 100"
"356",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",45,"n = 100"
"357",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",45,"n = 100"
"358",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",45,"n = 100"
"359",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",45,"n = 100"
"360",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",45,"n = 100"
"361",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",46,"n = 100"
"362",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",46,"n = 100"
"363",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"BonHolm",46,"n = 100"
"364",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",46,"n = 100"
"365",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",46,"n = 100"
"366",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",46,"n = 100"
"367",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",46,"n = 100"
"368",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",46,"n = 100"
"369",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",47,"n = 100"
"370",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",47,"n = 100"
"371",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",47,"n = 100"
"372",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",47,"n = 100"
"373",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",47,"n = 100"
"374",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",47,"n = 100"
"375",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",47,"n = 100"
"376",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",47,"n = 100"
"377",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",48,"n = 100"
"378",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",48,"n = 100"
"379",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"BonHolm",48,"n = 100"
"380",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",48,"n = 100"
"381",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",48,"n = 100"
"382",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",48,"n = 100"
"383",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",48,"n = 100"
"384",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",48,"n = 100"
"385",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",49,"n = 100"
"386",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",49,"n = 100"
"387",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",49,"n = 100"
"388",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",49,"n = 100"
"389",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",49,"n = 100"
"390",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",49,"n = 100"
"391",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.FS",49,"n = 100"
"392",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",49,"n = 100"
"393",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",50,"n = 100"
"394",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",50,"n = 100"
"395",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"BonHolm",50,"n = 100"
"396",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",50,"n = 100"
"397",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",50,"n = 100"
"398",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",50,"n = 100"
"399",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",50,"n = 100"
"400",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",50,"n = 100"
"401",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",51,"n = 100"
"402",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",51,"n = 100"
"403",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"BonHolm",51,"n = 100"
"404",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",51,"n = 100"
"405",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",51,"n = 100"
"406",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",51,"n = 100"
"407",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",51,"n = 100"
"408",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",51,"n = 100"
"409",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",52,"n = 100"
"410",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",52,"n = 100"
"411",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"BonHolm",52,"n = 100"
"412",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",52,"n = 100"
"413",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",52,"n = 100"
"414",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",52,"n = 100"
"415",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",52,"n = 100"
"416",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",52,"n = 100"
"417",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",53,"n = 100"
"418",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",53,"n = 100"
"419",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",53,"n = 100"
"420",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",53,"n = 100"
"421",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",53,"n = 100"
"422",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",53,"n = 100"
"423",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",53,"n = 100"
"424",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",53,"n = 100"
"425",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",54,"n = 100"
"426",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",54,"n = 100"
"427",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"BonHolm",54,"n = 100"
"428",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",54,"n = 100"
"429",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",54,"n = 100"
"430",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",54,"n = 100"
"431",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",54,"n = 100"
"432",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",54,"n = 100"
"433",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",55,"n = 100"
"434",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",55,"n = 100"
"435",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",55,"n = 100"
"436",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",55,"n = 100"
"437",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",55,"n = 100"
"438",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",55,"n = 100"
"439",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",55,"n = 100"
"440",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",55,"n = 100"
"441",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",56,"n = 100"
"442",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",56,"n = 100"
"443",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",56,"n = 100"
"444",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",56,"n = 100"
"445",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",56,"n = 100"
"446",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",56,"n = 100"
"447",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",56,"n = 100"
"448",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",56,"n = 100"
"449",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",57,"n = 100"
"450",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",57,"n = 100"
"451",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",57,"n = 100"
"452",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",57,"n = 100"
"453",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",57,"n = 100"
"454",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",57,"n = 100"
"455",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",57,"n = 100"
